step,lr,in_warmup,bc1_m_convergence,bc2_v_convergence,inv_bc2_amplification,adam_amp,effective_lr,step_noise_power,step_signal_power,signal_dominance,signal_quality,cumulative_displacement,disruption_vs_xavier_emb,disruption_vs_xavier_enc,ln_V_random_baseline,v_halflife_693
5065,0.00010526785606302095,0,1.0,0.9937083674178357,1.0063314678515922,0.9968492200016188,0.00010493618020766511,6.623066730606794e-07,0.00010460554938996026,157.94125840005916,0.9937083674178357,1.8802798116162034,79.65524565929178,30.084476985859254,9.210340371976184,0.0
5066,0.00010517387184561392,0,1.0,0.9937146590504179,1.0063250963365966,0.9968523757560183,0.00010484282401675924,6.610536435373379e-07,0.00010451281820207659,158.10035875881752,0.9937146590504179,1.880384985488049,79.6597011932751,30.086159767808784,9.210340371976184,0.0
5067,0.00010507997638600192,0,1.0,0.9937209443913675,1.0063187312736759,0.9968555283446884,0.00010474955537871532,6.598030150814971e-07,0.00010442017337092042,158.25961837719507,0.9937209443913675,1.880490065464435,79.66415274951753,30.08784104743096,9.210340371976184,0.0
5068,0.00010498616972125308,0,1.0,0.9937272234469761,1.0063123726562158,0.9968586777708144,0.00010465637433255066,6.585547838192683e-07,0.00010432761493743381,158.4190374146081,0.9937272234469761,1.8805950516341563,79.66860033178071,30.0895208261465,9.210340371976184,0.0
5069,0.00010489245188840099,0,1.0,0.9937334962235291,1.0063060204776082,0.9968618240375791,0.00010456328091724542,6.573089458819535e-07,0.00010423514294251903,158.57861603064,0.9937334962235291,1.8806999440860448,79.6730439438279,30.091199105376717,9.210340371976184,0.0
5070,0.00010479882292444378,0,1.0,0.9937397627273056,1.006299674731253,0.9968649671481618,0.00010447027517174167,6.560654974061059e-07,0.00010414275742703767,158.73835438502428,0.9937397627273056,1.8808047429089692,79.67748358942387,30.092875886543506,9.210340371976184,0.0
5071,0.00010470528286634484,0,1.0,0.9937460229645783,1.0062933354105557,0.9968681071057385,0.0001043773571349441,6.548244345334584e-07,0.00010405045843181139,158.89825263766164,0.9937460229645783,1.8809094481918356,79.68191927233502,30.09455117106937,9.210340371976184,0.0
5072,0.0001046118317510322,0,1.0,0.9937522769416137,1.0062870025089294,0.9968712439134823,0.00010428452684571939,6.535857534109498e-07,0.00010395824599762125,159.05831094861134,0.9937522769416137,1.8810140600235865,79.68635099632924,30.096224960377384,9.210340371976184,0.0
5073,0.00010451846961539902,0,1.0,0.9937585246646721,1.0062806760197947,0.9968743775745629,0.00010419178434289676,6.523494501907345e-07,0.0001038661201652083,159.21852947808853,0.9937585246646721,1.8811185784932019,79.69077876517605,30.09789725589123,9.210340371976184,0.0
5074,0.00010442519649630301,0,1.0,0.9937647661400074,1.0062743559365779,0.9968775080921465,0.00010409912966526729,6.511155210301275e-07,0.00010377408097527289,159.37890838647542,0.9937647661400074,1.8812230036896982,79.69520258264647,30.09956805903517,9.210340371976184,0.0
5075,0.00010433201243056708,0,1.0,0.9937710013738674,1.0062680422527133,0.9968806354693962,0.00010400656285158466,6.498839620916491e-07,0.00010368212846847543,159.53944783431012,0.9937710013738674,1.8813273357021287,79.69962245251315,30.10123737123406,9.210340371976184,0.0
5076,0.0001042389174549786,0,1.0,0.9937772303724935,1.0062617349616412,0.9968837597094727,0.00010391408394056445,6.486547695429931e-07,0.00010359026268543561,159.70014798229215,0.9937772303724935,1.8814315746195838,79.70403837855025,30.10290519391334,9.210340371976184,0.0
5077,0.0001041459116062903,0,1.0,0.993783453142121,1.0062554340568095,0.9968868808155322,0.00010382169297088488,6.47427939557026e-07,0.00010349848366673328,159.86100899128257,0.993783453142121,1.88153572053119,79.70845036453348,30.10457152849904,9.210340371976184,0.0
5078,0.00010405299492121921,0,1.0,0.993789669688979,1.0062491395316724,0.9968899987907287,0.00010372938998118592,6.462034683117648e-07,0.00010340679145290745,160.02203102230675,0.993789669688979,1.8816397735261112,79.71285841424015,30.10623637641778,9.210340371976184,0.0
5079,0.00010396016743644747,0,1.0,0.99379588001929,1.0062428513796913,0.9968931136382126,0.00010363717501007003,6.44981351990423e-07,0.00010331518608445704,160.18321423654294,0.99379588001929,1.8817437336935476,79.71726253144907,30.107899739096762,9.210340371976184,0.0
5080,0.00010386742918862175,0,1.0,0.9938020841392706,1.0062365695943347,0.9968962253611309,0.00010354504809610156,6.437615867813439e-07,0.00010322366760184041,160.34455879533664,0.9938020841392706,1.8818476011227363,79.72166271994064,30.10956161796378,9.210340371976184,0.0
5081,0.00010377478021435375,0,1.0,0.9938082820551314,1.006230294169077,0.9968993339626281,0.00010345300927780736,6.425441688780104e-07,0.00010313223604547574,160.50606486019765,0.9938082820551314,1.8819513759029507,79.72605898349681,30.11122201444721,9.210340371976184,0.0
5082,0.00010368222055021981,0,1.0,0.9938144737730763,1.0062240250974006,0.9969024394458448,0.00010336105859367623,6.41329094479072e-07,0.00010304089145574074,160.66773259279165,0.9938144737730763,1.882055058123501,79.73045132590107,30.112880929976015,9.210340371976184,0.0
5083,0.00010358975023276109,0,1.0,0.9938206592993032,1.0062177623727944,0.9969055418139189,0.00010326919608215922,6.401163597883176e-07,0.00010294963387297277,160.82956215494562,0.9938206592993032,1.8821586478737338,79.73483975093846,30.11453836597974,9.210340371976184,0.0
5084,0.00010349736929848326,0,1.0,0.9938268386400039,1.0062115059887533,0.9969086410699848,0.00010317742178166932,6.389059610146463e-07,0.00010285846333746861,160.99155370865395,0.9938268386400039,1.8822621452430321,79.73922426239554,30.116194323888514,9.210340371976184,0.0
5085,0.00010340507778385697,0,1.0,0.9938330118013639,1.0062052559387802,0.996911737217174,0.00010308573573058185,6.376978943720988e-07,0.00010276737988948487,161.15370741606964,0.9938330118013639,1.882365550320816,79.74360486406047,30.117848805133058,9.210340371976184,0.0
5086,0.00010331287572531734,0,1.0,0.9938391787895625,1.006199012216384,0.9969148302586147,0.0001029941379672341,6.364921560798269e-07,0.0001026763835692375,161.31602343950982,0.9938391787895625,1.8824688631965414,79.7479815597229,30.119501811144662,9.210340371976184,0.0
5087,0.00010322076315926438,0,1.0,0.9938453396107729,1.006192774815081,0.9969179201974318,0.00010290262852992553,6.352887423621137e-07,0.00010258547441690227,161.4785019414506,0.9938453396107729,1.8825720839597007,79.75235435317407,30.12115334335521,9.210340371976184,0.0
5088,0.00010312874012206266,0,1.0,0.9938514942711622,1.0061865437283937,0.9969210070367471,0.0001028112074569177,6.340876494483321e-07,0.00010249465247261432,161.641143084535,0.9938514942711622,1.8826752126998227,79.75672324820671,30.122803403197164,9.210340371976184,0.0
5089,0.00010303680665004133,0,1.0,0.993857642776891,1.0061803189498517,0.9969240907796797,0.0001027198747864341,6.328888735729629e-07,0.00010240391777646836,161.8039470315679,0.993857642776891,1.8827782495064729,79.76108824861515,30.124451992103566,9.210340371976184,0.0
5090,0.00010294496277949436,0,1.0,0.9938637851341141,1.0061741004729918,0.9969271714293446,0.00010262863055666048,6.316924109756031e-07,0.00010231327036851876,161.96691394551237,0.9938637851341141,1.8828811944692523,79.76544935819518,30.126099111508037,9.210340371976184,0.0
5091,0.00010285320854668021,0,1.0,0.99386992134898,1.0061678882913567,0.9969302489888549,0.00010253747480574451,6.30498257900912e-07,0.0001022227102887793,162.1300439895021,0.99386992134898,1.882984047677799,79.7698065807442,30.127744762844785,9.210340371976184,0.0
5092,0.00010276154398782206,0,1.0,0.993876051427631,1.0061616823984967,0.996933323461319,0.00010244640757179598,6.293064105986546e-07,0.0001021322375772234,162.29333732682898,0.993876051427631,1.883086809221787,79.7741599200611,30.12938894754859,9.210340371976184,0.0
5093,0.00010266996913910752,0,1.0,0.9938821753762034,1.0061554827879682,0.9969363948498436,0.00010235542889288656,6.28116865323671e-07,0.00010204185227378385,162.45679412094958,0.9938821753762034,1.883189479190926,79.77850937994631,30.131031667054817,9.210340371976184,0.0
5094,0.00010257848403668903,0,1.0,0.9938882932008272,1.0061492894533348,0.9969394631575316,0.00010226453880705019,6.269296183358744e-07,0.00010195155441835316,162.6204145354848,0.9938882932008272,1.8832920576749628,79.78285496420182,30.132672922799404,9.210340371976184,0.0
5095,0.00010248708871668334,0,1.0,0.9938944049076264,1.0061431023881668,0.9969425283874825,0.00010217373735228253,6.257446659002424e-07,0.0001018613440507831,162.7841987342199,0.9938944049076264,1.8833945447636795,79.78719667663111,30.134312716218872,9.210340371976184,0.0
5096,0.00010239578321517189,0,1.0,0.9939005105027188,1.006136921586041,0.9969455905427933,0.00010208302456654138,6.245620042868266e-07,0.00010177122121088506,162.94814688110165,0.9939005105027188,1.8834969405468946,79.79153452103921,30.135951048750314,9.210340371976184,0.0
5097,0.00010230456756820066,0,1.0,0.993906609992216,1.006130747040541,0.9969486496265573,0.00010199240048774654,6.233816297707341e-07,0.00010168118593842993,163.11225914024126,0.993906609992216,1.8835992451144628,79.79586850123266,30.137587921831404,9.210340371976184,0.0
5098,0.00010221344181178021,0,1.0,0.9939127033822238,1.0061245787452575,0.9969517056418651,0.0001019018651537798,6.222035386321124e-07,0.0001015912382731481,163.27653567591733,0.9939127033822238,1.8837014585562746,79.80019862101958,30.139223336900393,9.210340371976184,0.0
5099,0.00010212240598188546,0,1.0,0.9939187906788416,1.0061184166937873,0.9969547585918038,0.0001018114186024848,6.210277271561652e-07,0.0001015013782547293,163.44097665256982,0.9939187906788416,1.8838035809622564,79.80452488420953,30.140857295396103,9.210340371976184,0.0
5100,0.00010203146011445599,0,1.0,0.9939248718881627,1.0061122608797346,0.9969578084794576,0.00010172106087166723,6.19854191633138e-07,0.00010141160592282286,163.60558223480325,0.9939248718881627,1.883905612422371,79.80884729461366,30.142489798757936,9.210340371976184,0.0
5101,0.00010194060424539561,0,1.0,0.9939309470162746,1.0061061112967096,0.9969608553079076,0.00010163079199909452,6.186829283582882e-07,0.00010132192131703732,163.77035258739247,0.9939309470162746,1.8840075530266163,79.81316585604459,30.14412084842586,9.210340371976184,0.0
5102,0.00010184983841057306,0,1.0,0.9939370160692583,1.0060999679383298,0.9969638990802316,0.00010154061202249646,6.175139336319404e-07,0.00010123232447694112,163.93528787526773,0.9939370160692583,1.884109402865027,79.81748057231651,30.14575044584043,9.210340371976184,0.0
5103,0.00010175916264582102,0,1.0,0.993943079053189,1.006093830798219,0.9969669397995046,0.00010145052097956424,6.163472037594192e-07,0.0001011428154420616,164.1003882635298,0.993943079053189,1.8842111620276727,79.8217914472451,30.147378592442763,9.210340371976184,0.0
5104,0.00010166857698693698,0,1.0,0.9939491359741358,1.006087699870008,0.9969699774687982,0.00010136051890795134,6.151827350510607e-07,0.00010105339425188592,164.26565391744683,0.9939491359741358,1.8843128306046597,79.82609848464757,30.149005289674555,9.210340371976184,0.0
5105,0.00010157808146968263,0,1.0,0.9939551868381618,1.0060815751473335,0.9969730120911807,0.00010127060584527283,6.140205238222153e-07,0.00010096406094586041,164.4310850024514,0.9939551868381618,1.8844144086861294,79.83040168834262,30.15063053897807,9.210340371976184,0.0
5106,0.0001014876761297842,0,1.0,0.9939612316513236,1.0060754566238403,0.9969760436697179,0.00010118078182910592,6.128605663932672e-07,0.00010087481556339093,164.5966816841344,0.9939612316513236,1.8845158963622592,79.83470106215049,30.152254341796148,9.210340371976184,0.0
5107,0.00010139736100293233,0,1.0,0.9939672704196723,1.0060693442931783,0.9969790722074723,0.00010109104689698961,6.117028590895608e-07,0.00010078565814384277,164.76244412826344,0.9939672704196723,1.8846172937232621,79.83899660989289,30.153876699572194,9.210340371976184,0.0
5108,0.00010130713612478199,0,1.0,0.9939733031492526,1.0060632381490053,0.9969820977075028,0.00010100140108642468,6.105473982414633e-07,0.00010069658872654053,164.92837250076428,0.9939733031492526,1.884718600859387,79.84328833539311,30.155497613750192,9.210340371976184,0.0
5109,0.00010121700153095249,0,1.0,0.9939793298461033,1.0060571381849852,0.9969851201728657,0.0001009118444348738,6.093941801843257e-07,0.00010060760735076817,165.09446696773017,0.9939793298461033,1.884819817860918,79.8475762424759,30.157117085774686,9.210340371976184,0.0
5110,0.00010112695725702757,0,1.0,0.9939853505162572,1.0060510443947879,0.996988139606614,0.0001008223769797615,6.082432012584562e-07,0.00010051871405576912,165.26072769542796,0.9939853505162572,1.884920944818175,79.85186033496751,30.1587351170908,9.210340371976184,0.0
5111,0.00010103700333855518,0,1.0,0.9939913651657409,1.0060449567720915,0.9969911560117979,0.00010073299875847402,6.07094457809192e-07,0.00010042990888074598,165.4271548502767,0.9939913651657409,1.8850219818215135,79.85614061669574,30.160351709144216,9.210340371976184,0.0
5112,0.00010094713981104792,0,1.0,0.9939973738005752,1.0060388753105791,0.9969941693914641,0.00010064370980835972,6.059479461867966e-07,0.00010034119186486112,165.59374859887515,0.9939973738005752,1.8851229289613245,79.86041709148985,30.161966863381192,9.210340371976184,0.0
5113,0.00010085736670998233,0,1.0,0.9940033764267746,1.0060328000039416,0.9969971797486564,0.0001005545101667284,6.048036627465177e-07,0.0001002525630472358,165.7605091079833,0.9940033764267746,1.8852237863280346,79.86468976318064,30.163580581248553,9.210340371976184,0.0
5114,0.00010076768407079947,0,1.0,0.9940093730503479,1.0060267308458757,0.9970001870864156,0.00010046539987085189,6.036616038485633e-07,0.0001001640224669509,165.9274365445287,0.9940093730503479,1.8853245540121053,79.86895863560035,30.165192864193685,9.210340371976184,0.0
5115,0.00010067809192890455,0,1.0,0.9940153636772975,1.0060206678300854,0.9970031914077796,0.00010037637895796366,6.025217658581055e-07,0.00010007557016304645,166.09453107560324,0.9940153636772975,1.8854252321040341,79.87322371258281,30.166803713664546,9.210340371976184,0.0
5116,0.00010058859031966717,0,1.0,0.9940213483136202,1.0060146109502806,0.9970061927157827,0.000100287447465259,6.013841451452437e-07,9.998720617452192e-05,166.26179286847253,0.9940213483136202,1.8855258206943537,79.87748499796328,30.16841313110966,9.210340371976184,0.0
5117,0.00010049917927842118,0,1.0,0.9940273269653066,1.0060085602001783,0.9970091910134563,0.00010019860542989501,6.002487380850438e-07,9.989893054033614e-05,166.42922209056334,0.9940273269653066,1.885626319873632,79.88174249557854,30.170021117978113,9.210340371976184,0.0
5118,0.00010040985884046465,0,1.0,0.9940332996383413,1.006002515573502,0.997012186303829,0.00010010985288899052,5.991155410574989e-07,9.981074329940715e-05,166.59681890947311,0.9940332996383413,1.8857267297324725,79.88599620926685,30.17162767571956,9.210340371976184,0.0
5119,0.0001003206290410598,0,1.0,0.994039266338703,1.0059964770639815,0.9970151785899265,0.000100021189879626,5.979845504475359e-07,9.972264449061226e-05,166.76458349296672,0.994039266338703,1.8858270503615135,79.89024614286801,30.173232805784217,9.210340371976184,0.0
5120,0.00010023148991543325,0,1.0,0.9940452270723642,1.0059904446653536,0.9970181678747706,9.993261643884381e-05,5.968557626450225e-07,9.963463415278823e-05,166.93251600897338,0.9940452270723642,1.885927281851429,79.89449230022326,30.174836509622864,9.210340371976184,0.0
5121,0.00010014244149877553,0,1.0,0.9940511818452918,1.005984418371361,0.9970211541613807,9.984413260364772e-05,5.957291740447155e-07,9.954671232473082e-05,167.10061662559912,0.9940511818452918,1.8860274242929278,79.89873468517534,30.176438788686845,9.210340371976184,0.0
5122,0.00010005348382624175,0,1.0,0.9940571306634466,1.0059783981757537,0.9970241374527733,9.975573841100368e-05,5.94604781046315e-07,9.945887904519544e-05,167.26888551111125,0.9940571306634466,1.886127477776754,79.90297330156851,30.178039644428065,9.210340371976184,0.0
5123,9.99646169329509e-05,0,1.0,0.9940630735327831,1.005972384072288,0.9970271177519613,9.966743389783894e-05,5.934825800544334e-07,9.937113435289646e-05,167.43732283394448,0.9940630735327831,1.886227442393687,79.90720815324846,30.17963907829899,9.210340371976184,0.0
5124,9.987584085398625e-05,0,1.0,0.9940690104592503,1.0059663760547264,0.9970300950619546,9.957921910104257e-05,5.923625674785705e-07,9.928347828650768e-05,167.6059287627073,0.9940690104592503,1.8863273182345408,79.91143924406245,30.181237091752653,9.210340371976184,0.0
